Date of data Extraction,Brand,Product name,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price
2018-06-08 22:30:30 UTC,massel,Massel Ultracubes Beef,40,125mL (2.6g),1,,24.7kJ,0.05g,0.37g,0.20g,0.57g,0.36g,382mg,3,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,spiral foods,Spiral Foods Apple Cider Vinegar ,500ml,Ml,1,,,,,,,,,6,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,cadbury,Cadbury Baking Chocolate Chips White,8,25g (approx. 50 units),1,,2140kJ,7.4g,24.4g,23.4g,64.5g,64.5g,140mg,4.25,TRUE,2.1,FALSE,,
2018-06-08 22:30:30 UTC,cadbury,Cadbury Baking Chocolate Block 70% Cocoa,8,25g (approx. 4 pieces),1,,2370kJ,9.7g,41.6g,26.0g,36.3g,28.1g,3mg,4.5,TRUE,2.1,FALSE,,
2018-06-08 22:30:30 UTC,cadbury,Cadbury Baking White Chocolate Melts,9,25g (approx. 12 units),1,,2390kJ,6.0g,36.0g,23.0g,55.0g,55.0g,80mg,4.25,TRUE,2.1,FALSE,,
2018-06-08 22:30:30 UTC,homebrand,Homebrand Cocoa Powder ,62,6g,1,,1500kJ,17.7g,22.3g,14.1g,9.4g,0.7g,18mg,4,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,arkadia,Arkadia Vanilla Bean Diy Ice Cream,170g,g,1,,,,,,,,,6,TRUE,5,FALSE,,
2018-06-08 22:30:30 UTC,arkadia,Arkadia Coconut & Dark Chocolate Diy Ice Cream,170g,g,1,,,,,,,,,6,TRUE,5,FALSE,,
2018-06-08 22:30:30 UTC,essentials,Essentials White Vinegar,2l,Litre,1,,,,,,,,,1.2,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,cornwells,Cornwells White Vinegar White,750ml,Ml,1,,,,,,,,,3.1,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,mazzetti,Mazzetti Apple Cider Vinegar With Mother,33.3,15mL,1,,68kJ,0g,0g,0g,0g,0g,8mg,5.15,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,farmers' own,Farmers' Own Full Cream Milk Unhomogenised,8,250mL,1,,280kJ,3.6g,3.8g,2.3g,4.6g,4.6g,37mg,3,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,lindt,Lindt Cooking Chocolate 70% Cocoa,10,18g,1,,2200kJ,8.3g,37.0g,22.0g,34.0g,31.0g,40mg,6,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,nestle bakers' choice,Nestle Bakers' Choice Milk Choc Bits ,10,20g (Approx 1.5 tbsp),1,,2260kJ,8.0g,31.3g,18.1g,,54.6g,81mg,4,FALSE,,TRUE,3 for 9,3
2018-06-08 22:30:30 UTC,nestle bakers' choice,Nestle Bakers' Choice White Choc Bits ,10,20g (Approx 1.5 tbsp),1,,2280kJ,6.8g,31.6g,18.5g,58.3g,58.3g,81mg,4,FALSE,,TRUE,3 for 9,3
2018-06-08 22:30:30 UTC,barilla,Barilla Pasta Sauce Napoletana,400g,g,1,,,,,,,,,3.75,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,sunstone,Sunstone Balsamic Vinegar Caramelised,16.5,15mL,1,,1200kJ,0.2g,2.0g,1.0g,66.1g,61.7g,20mg,16.9,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,pilpel,Pilpel Taramosalata Dip ,180g,g,1,,,,,,,,,5.99,TRUE,5.5,FALSE,,
2018-06-08 22:30:30 UTC,farmers' own,Farmers' Own Full Cream Milk,12,250mL,1,,280kJ,3.6g,3.8g,2.5g,4.6g,4.6g,37mg,4.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,nestle bakers' choice,Nestle Bakers' Choice Milk Choc Melts ,290g,g,1,,,,,,,,,3.85,FALSE,,TRUE,3 for 9,3
2018-06-08 22:30:30 UTC,woolworths,Woolworths Tasty Cheese Shredded,10,25g,1,,1650kJ,25.6g,32.7g,21.8g,0.5g,0.5g,652mg,3.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,nestle bakers' choice,Nestle Bakers' Choice Dark Choc Melts ,290g,g,1,,,,,,,,,3.85,FALSE,,TRUE,3 for 9,3
2018-06-08 22:30:30 UTC,ashgrove,Ashgrove Tassie Trio Cheddar Cheese,7,20g,1,,1694kJ,25.0g,34.3g,21.8g,0.1g,<0.1g,620mg,5.25,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,hunter belle,Hunter Belle Cheedar Onion & Thyme,140g,g,1,,,,,,,,,7,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,dairyworks,Dairyworks Grated 3 Cheese Mix ,250g,g,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,leggo's,Leggo's Tomato Paste No Salt,280g,g,1,,,,,,,,,2.8,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,primo,Primo Thin Franks ,,,1,,765.00kJ,12.50g,12.40g,4.50g,5.20g,1.00g,1140.00mg,7.5,TRUE,6,FALSE,,
2018-06-08 22:30:30 UTC,nestle bakers' choice,Nestle Bakers' Choice White Choc Melts ,290g,g,1,,,,,,,,,3.85,FALSE,,TRUE,3 for 9,3
2018-06-08 22:30:30 UTC,flinders estate,Flinders Estate Wash Rind ,125g,g,1,,,,,,,,,6,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,jamie oliver ,Jamie Oliver Pesto Coriander & Cashew,4,47.5g,1,,1768kJ,4.9g,43g,6.4g,4.4g,1.9g,510mg,5.3,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,hans,Hans Hot Dogs American,6,62g,1,,878kJ,13.6g,16.3g,0.072,2.2g,<1.0g,895mg,6,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,don,Don Donskis Mild,2,20g,1,,1790,25.2g,31.9g,13.3g,10.4g,1.3g,1750mg,3,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,d'orsogna,D'orsogna Premium Australian Jarrah Honey Sliced Ham Off The Bone,,,1,,722.00kJ,16.80g,11.20g,3.60g,2.60g,2.60g,1000.00mg,25,TRUE,22,FALSE,,
2018-06-08 22:30:30 UTC,sacla,Sacla Pesto Classic Green,4,47.5g,1,,1872kJ,5.3g,54.4g,6.5g,6.0g,3.8g,1128mg,4.9,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,leggo's,Leggo's Pesto Traditional Basil,4,47g,1,,834kJ,3.3g,17.6g,2.0g,6.8g,3.2g,795mg,4.6,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,barilla,Barilla Pesto Alla Genovese,4,47.5g,1,,2119kJ,5g,52g,5.5g,5.5g,4g,1350mg,4.2,TRUE,3.7,FALSE,,
2018-06-08 22:30:30 UTC,uncle bens express,Uncle Bens Express Microwave Mexican Style Rice,2,125g,1,,667kJ,3.7g,2.2g,0.2g,30.3g,1.3g,202mg,3.25,TRUE,3,FALSE,,
2018-06-08 22:30:30 UTC,primo,Primo Pulled Chicken ,2,75g,1,,470kJ,20.3g,2.6g,1.0g,1.2g,<1g,911mg,5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,cadbury,Cadbury Baking Dark Chocolate Melts,9,25g (approx. 12 units),1,,2200kJ,5.7g,22.6g,18.4g,57.8g,53.3g,5mg,4.25,TRUE,2.1,FALSE,,
2018-06-08 22:30:30 UTC,cadbury bournville,Cadbury Bournville Cocoa ,approx.33,7.5g (approx. 1 Tbsp),1,,1450kJ,25.8g,11.0g,6.4g,24.0g,1.7g,9mg,5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,prosciutto di san daniele,Prosciutto Di San Daniele Sliced ,85g,g,1,,,,,,,,,8,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,primo,Primo Bacon Middle Rashers,,,1,,1230.00kJ,16.00g,25.40g,10.10g,1.20g,1.20g,1400.00mg,12,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,d'orsogna,D'orsogna Maple Glazed Streaky Bacon ,,,1,,1180.00kJ,14.40g,23.90g,9.00g,2.90g,2.90g,940.00mg,13,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,d'orsogna,D'orsogna Sliced Leg Ham Triple Smoked 97% Fat Free,,,1,,392.00kJ,16.10g,2.40g,1.00g,1.80g,1.80g,1150.00mg,21,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,essentials,Essentials Tomato Paste ,16,30g,1,,321kJ,4.6g,0.2g,0.1g,12.3g,10.3g,230mg,1.25,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,homebrand,Homebrand Beef Corned,4,85g,1,,984kJ,23.9g,14.6g,7.2g,1.7g,0.6g,734mg,2.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,woolworths ,Woolworths Canned Ham ,340g,g,1,,,,,,,,,2.99,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,d'orsogna,D'orsogna Prosciutto ,5,20g,1,,884kJ,23.9g,12.9g,5.40g,<1.0g,<1.0g,2830mg,6,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,cadbury,Cadbury Baking Milk Chocolate Block,8,25g (approx. 4 squares),1,,2250kJ,7.5g,29.9g,18.7g,58.7g,57.4g,75mg,4.5,TRUE,2.1,FALSE,,
2018-06-08 22:30:30 UTC,nestle bakers' choice,Nestle Bakers' Choice Dark Choc Bits ,10,20g (Approx 1.5 tbsp),1,,2190kJ,4.9g,29.0g,16.4g,58.1g,53.5g,3mg,4,FALSE,,TRUE,3 for 9,3
2018-06-08 22:30:30 UTC,cadbury,Cadbury Baking White Chocolate Block,8,25g (approx. 4 pieces),1,,2330kJ,5.3g,32.3g,39.8g,60.6g,60.5g,64mg,4.5,TRUE,2.1,FALSE,,
2018-06-08 22:30:30 UTC,spam,Spam Ham Lite,6,56g,1,,830kJ,16.1g,13.4g,5.4g,3.6g,1.8g,1040mg,4.9,TRUE,2.45,FALSE,,
2018-06-08 22:30:30 UTC,woolworths select,Woolworths Select Cooking Chocolate White,8,25g (4 squares),1,,2340kJ,5.1g,33.9g,21.5g,58.8g,55.8g,91mg,2.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,woolworths select,Woolworths Select Cooking Chocolate Milk,8,25g (4 squares),1,,2270kJ,6.0g,31.4g,20.0g,57.6g,54.3g,102mg,2.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,cadbury,Cadbury Baking Dark Chocolate Block,8,25g (approx. 4 squares),1,,2210kJ,6.1g,30.4g,18.9g,56.3g,51.6g,4mg,4.5,TRUE,2.1,FALSE,,
2018-06-08 22:30:30 UTC,just caught,Just Caught Atlantic Salmon Skinless,7,100g,1,,835kJ,19.0g,13.5g,2.2g,<1.0g,<1.0g,120mg,25,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,woolworths select,Woolworths Select Peas Chick No Added Salt,3,84g,1,,477kJ,7.0g,1.6g,0.2g,14.8g,1.1g,16mg,0.8,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,praise,Praise Whole Egg Mayonnaise Light,19,20g,1,,1190kJ,<1.0g,24.2g,3.3g,16.2g,13.0g,780mg,5,TRUE,4,FALSE,,
2018-06-08 22:30:30 UTC,hellmans,Hellmans Ingredients Real Mayonnaise,28.5,14g,1,,2970kJ,1.1g,79.1g,6.6g,1.5g,1.3g,600mg,6.2,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,nestle,Nestle Mini Smarties Bits,150g,g,1,,,,,,,,,4,FALSE,,TRUE,3 for 9,3
2018-06-08 22:30:30 UTC,cadbury,Cadbury Baking Milk Chocolate Melts,9,25g (approx. 12 units),1,,2230kJ,2.2g,27.7g,17.5g,67.8g,66.7g,18mg,4.25,TRUE,2.1,FALSE,,
2018-06-08 22:30:30 UTC,annalisa,Annalisa Beans Cannellini,2,120g,1,,375kJ(89kCal),6.9g,0.6g,0.1g,11.2g,0.3g,292mg,1.5,TRUE,1,FALSE,,
2018-06-08 22:30:30 UTC,heinz seriously good,Heinz Seriously Good Lite Mayonnaise ,11,25mL,1,,1360kJ,1.3g,30.7g,2.7g,10.9g,6.9g,680mg,4,TRUE,3.5,FALSE,,
2018-06-08 22:30:30 UTC,woolworths select,Woolworths Select Cooking Chocolate Dark,8,25g (4 squares),1,,2170kJ,7.5g,29.9g,18.9g,50.1g,44.9g,6mg,2.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,vaalia,Vaalia Low Fat French Vanilla Yoghurt,4,150g,4,,433kJ,5.0g,1.4g,0.9g,17.1g,14.9g,69mg,4,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,pauls,Pauls Zymil Lactose Free Full Cream Milk,4,250mL,1,,270kJ,3.4g,3.6g,2.3g,4.7g,4.7g,40mg,2.9,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,nestle,Nestle Bakers Choice Cocoa,9,20g,1,,1390kJ,24.3g,11.0g,7.0g,50.5g,1.6g,15mg,4.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,apricot,Apricot Tea Cake ,each,each,1,,,,,,,,,4.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,woolworths ,Woolworths Orange Juice ,8,250.0ml,1,,Approx. 171.0kJ,<1.0g,<1.0g,Approx. 0.0g,Approx. 8.8g,Approx. 7.7g,<5.0g,2,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,rouge homme coonawarra,Rouge Homme Coonawarra Shiraz ,750ml,Ml,1,,,,,,,,,14,FALSE,,TRUE,2 for 22.00,11
2018-06-08 22:30:30 UTC,wolf blass original,Wolf Blass Original Shiraz ,750ml,Ml,1,,,,,,,,,29,FALSE,,TRUE,2 for 40.00,20
2018-06-08 22:30:30 UTC,artisan sourdough bakers,"Artisan Sourdough Bakers Walnut, Currant & Fennel Sourdough",5,108g,1,,1060kJ,8.2g,5.4g,0.5g,42.6g,2.9g,373mg,6,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,tuckers,Tuckers Fruit Paste Quince,100g,g,1,,,,,,,,,4.99,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,the salad servers,The Salad Servers Cous Cous & Pumpkin Salad,9,100g,1,,387kJ,1.1g,7.1g,0.5g,5.7g,3.4g,238mg,9.99,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,woolworths,Woolworths Bread Wholemeal Loaf,680g,g,1,,,,,,,,,1.8,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,woolworths,Woolworths Loaf Grain Farmhouse,720g,g,1,,,,,,,,,3.79,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,logicol ,Logicol Classic Rich & Creamy Spread,500g,g,1,,,,,,,,,6,TRUE,5.8,FALSE,,
2018-06-08 22:30:30 UTC,daly potato co.,Daly Potato Co. Bacon & Dijon Potato Salad,400g,g,1,,,,,,,,,5.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,the salad servers,The Salad Servers Sipce Roasted Cauliflower With Winter Vegetable Salad,900g,g,1,,,,,,,,,11,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,the salad servers,The Salad Servers Smokey Spanish Rice With Fire Roasted Capsicum,900g,g,1,,,,,,,,,11,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,tuckers,Tuckers Fruit Paste Spiced Cherry,100g,g,1,,,,,,,,,4.99,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,simon johnson,Simon Johnson Honey Truffle Cheese,100g,g,1,,,,,,,,,20.99,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,woolworths,Woolworths Bread Loaf Crusty Tiger Tummy Vienna,450g,g,1,,,,,,,,,2.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,woolworths,Woolworths Bread Sourdough Cobb,460g,g,1,,,,,,,,,3.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,huon,Huon Tasmanian Smoked Salmon Wood Roasted,3,50g,1,,780kJ,29.0g,7.9g,2.0g,<1g,<1g,730mg,10,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,woolworths,Woolworths Brioche Style Knot Roll,4 pack,,,,,,,,,,,3.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,fresh,Fresh Otto Wurth Frank German Style,,,1,,840.00kJ,12.10g,14.20g,5.40g,6.30g,1.30g,920.00mg,14.6,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,gold ,Gold Tasmanian Smoked Salmon,6,50g,1,,909kJ,26.7g,12.2g,2.6g,0.2g,0.2g,1440mg,18,TRUE,16,FALSE,,
2018-06-08 22:30:30 UTC,devondale,Devondale Dairy Soft Butter,100,5g,1,,3020kJ,<1g,81.0g,40.9g,<1g,<1g,640mg,5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,western star,Western Star Supersoft Spreadable,100,5g,1,,2190kJ,<1g,58.4g,24.7g,<1g,<1g,481mg,5.8,TRUE,4.5,FALSE,,
2018-06-08 22:30:30 UTC,uncle bens express,Uncle Bens Express Microwave Brown Special Fried Rice,2,125g,1,,685kJ,4.3g,2.7g,.5g,31.2g,.5g,310mg,3.25,TRUE,3,FALSE,,
2018-06-08 22:30:30 UTC,gotzinger,Gotzinger Frankfurts Continental,300g,g,1,,,,,,,,,7.48,TRUE,6,FALSE,,
2018-06-08 22:30:30 UTC,primo,Primo Cabanossi ,3,1/2 Stick (Aprrox. 85g),1,,843kJ,18.6g,13.6g,5.0g,<1g,<1g,859mg,5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,don famous football,Don Famous Football Hot Dogs Skinless,375g,g,1,,,,,,,,,5.6,TRUE,2.8,FALSE,,
2018-06-08 22:30:30 UTC,primo,Primo Cabanossi Traditional,,,1,,1380.00kJ,16.40g,29.00g,12.40g,2.00g,0.80g,1200.00mg,16.29,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,primo,Primo Cocktail Franks ,,,1,,765.00kJ,12.50g,12.40g,4.50g,5.20g,1.00g,1140.00mg,7.5,TRUE,6,FALSE,,
2018-06-08 22:30:30 UTC,gravox,Gravox Gravy Mix Lamb & Rosemary,4,1/4 Cup (62.5mL) gravy,1,,169kJ,<1g,<1g,<1g,8.0g,,696mg,1,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,flora,Flora Margarine Spread Buttery,50,10g,1,,2610kJ,<1g,70g,17g max,<1g,<1g,364mg,2.99,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,western star,Western Star Soft 'n' Less Salt Spreadable,100,5g,1,,2630kJ,<1g,70.0g,31.1g,1.3g,1.3g,270mg,5.8,TRUE,4.5,FALSE,,
2018-06-08 22:30:30 UTC,logicol ,Logicol Health+ Low In Salt Spread,500g,g,1,,,,,,,,,6,TRUE,5.8,FALSE,,
2018-06-08 22:30:30 UTC,don ,Don Liverwurst Latvian,4,25g,1,,1240kJ,11.8g,26.6g,10.7g,3.5g,<1g,878mg,2.2,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,hans,Hans Liverwurst Traditional,4,25g,1,,,13.0g,,,,<1g,677mg,2.19,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,primo,Primo Chorizo 2 Pack,5,50g,1,,1280kJ,18.1g,25.3g,9.7g,2.0g,<1g,890mg,7.2,TRUE,6.5,FALSE,,
2018-06-08 22:30:30 UTC,gotzinger,Gotzinger Kransky Cheese,400g,g,1,,,,,,,,,8.5,TRUE,7,FALSE,,
2018-06-08 22:30:30 UTC,dorsogna,Dorsogna Gourmet Hot Dogs Cheddar & Chipotle,400g,g,1,,,,,,,,,6,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,dorsogna,Dorsogna Gourmet Hot Dog Traditional,400g,g,1,,,,,,,,,6,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,continental,Continental Salt Reduced Chicken Stock Pot,16,1/2 cup (125mL) prepated stock (Prepared as directed),1,,41kJ,0.2g,0.3g,0.1g,1.6g,0.4g,315mg,3.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,primo choice,Primo Choice Prosciutto ,2,50g,1,,1040kJ,27.6g,15.4g,5.9g,<1g,<1g,2600mg,7,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,d'orsogna,D'orsogna Shaved Honey Ham,4,25g,1,,410kJ,16.2g,2.8g,<1g,6.4g,2.4g,1050mg,1.8,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,montecatini,Montecatini Salami Fennel & Garlic,1,100g,1,,1550kJ,28.1g,28.7g,10.9g,0.8g,0.5g,1680mg,5.98,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,woolworths,Woolworths Scone Homestyle Pumpkin,6pk,,6,,,,,,,,,4.6,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,spam,Spam Ham Classic,6,56g,1,,1290kJ,14.3g,26.8g,10.7g,3.6g,1.8g,1040mg,4.9,TRUE,2.45,FALSE,,
2018-06-08 22:30:30 UTC,spam,Spam Ham With Real Bacon,6,56g,1,,1300kJ,12.5g,28.6g,10.7g,1.8g,1.3g,1050mg,4.9,TRUE,2.45,FALSE,,
2018-06-08 22:30:30 UTC,tilda,Tilda Heat & Serve Brown Basmati & Quinoa,2,125g,1,,572kJ,3.1g,2.2g,0.4g,25.4g,0.3g,,3.4,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,cornwells,Cornwells Vinegar Malt,750ml,Ml,1,,,,,,,,,3.1,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,flavour fusions,Flavour Fusions Butter Chicken Dinner Pack,6,17g,1,,1832kJ,14.2g,24.3g,14.1g,39.3g,23.2g,1008mg,6.95,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,hedys,Hedys Veggie Burger ,,,1,,800.00kJ,5.50g,8.40g,0.90g,23.30g,3.20g,460.00mg,1.99,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,heinz seriously good,Heinz Seriously Good Whole Egg Mayonnaise ,18.5,25g,1,,2740kJ,1.2g,71.8g,6.1g,3.4g,3.1g,555mg,6,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,praise,Praise Mayonnaise Traditional,2,20g,1,,2610kJ,<1.0g,66.0g,7.8g,9.0g,9.0g,520mg,4.2,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,d'orsogna,D'orsogna Shaved Triple Smoked Ham,4,25g,1,,410kJ,16.2g,2.8g,<1g,6.4g,2.4g,1050mg,1.8,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,d'orsogna,D'orsogna English Style Shaved Ham,4,25g,1,,410kJ,16.2g,2.8g,<1g,6.4g,2.4g,1050mg,1.8,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,moira macs,Moira Macs Sliced Chicken Breast Tandoori,3,50g,1,,499kJ,21.6g,2.7g,0.8g,1.9g,0.5g,361mg,5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,macro organic,Macro Organic Basmati Rice ,10,100g,1,,1530kJ,9.1g,1.1g,0.3g,78.8g,<1.0g,2mg,5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,mazzetti,Mazzetti Balsamic Vinegar Of Modena,,,1,,,,,,,15.7g,,6,TRUE,4.9,FALSE,,
2018-06-08 22:30:30 UTC,woolworths,Woolworths Baguette Rustic,300g,g,1,,,,,,,,,2.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,macro organic ,Macro Organic Whole Egg Mayonnaise,22,20g,1,,2852kJ,0.8g,72.3g,6.3g,9.6g,3.0g,497mg,5.99,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,hamper,Hamper Beef Corned,4,85g,1,,975kJ,20.1g,17.0g,8.5g,0.2g,0.1g,780mg,5.5,TRUE,4.5,FALSE,,
2018-06-08 22:30:30 UTC,woolworths ,Woolworths Chicken Mustard Mayo,85g,g,1,,,,,,,,,1.29,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,homebrand,Homebrand White Rice Long Grain,30,100g,1,,500kJ,2.6g,<1.0g,<1.0g,26.7g,3.0g,20mg,1.4,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,jamie oliver,Jamie Oliver Pasta Sauce Tomato & Basil,3,133g,1,,260kJ,1.5g,3.2g,0.5g,6.2g,4.9g,280mg,4.3,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,barilla,Barilla Pasta Sauce Arrabbiata Chilli,4,100g,1,,243kJ,1.4g,3.1g,0.3g,5.2g,4.5g,400mg,3.75,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,moro,Moro Aged Balsamic Primula Vinegar,250ml,Ml,1,,,,,,,,,9,TRUE,7,FALSE,,
2018-06-08 22:30:30 UTC,edgell,Edgell Hash Brown ,,,1,,846.00kJ,1.60g,12.70g,3.40g,19.00g,1.00g,365.00mg,0.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,hamper,Hamper Beef Corned Lite,4,84g,1,,835kJ,20.1g,12.8g,7.7g,1.3g,1.3g,535mg,5.5,TRUE,4.5,FALSE,,
2018-06-08 22:30:30 UTC,leggo's,Leggo's Tomato Paste Organic,8,50g,1,,343kJ,3.1g,0.4g,0.2g,14.5g,10.9g,756mg,3.8,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,woolworths,Woolworths Tomato Paste Traditional Squeeze,11,35g,1,,316kJ,3.3g,<1.0g,<1.0g,14.2g,8.6g,743mg,2.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,leggos,Leggos Providore Tomato & Onion,4,100g,1,,,,,,,6.7g,600mg,5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,leggos,Leggos Providore Tomato & Chilli,4,100g,1,,483kJ,1.2g,10.7g,1.1g,3.4g,2.7g,511mg,5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,heinz,Heinz Seriously Good Aioli Garlic Mayonnaise,11,25mL,1,,2550kJ,1.2g,66.4g,5.6g,3.5g,2.6g,585mg,4,TRUE,3.5,FALSE,,
2018-06-08 22:30:30 UTC,heinz,Heinz Seriously Good Whole Egg Mayonnaise,11.5,25mL,1,,2600kJ,1.1g,68.2g,5.8g,3.2g,2.9g,530mg,4,TRUE,3.5,FALSE,,
2018-06-08 22:30:30 UTC,leggo's,Leggo's Tomato Paste No Added Salt Sachets,4,50g,1,,329kJ,3.5g,0.5g,0.2g,13.1g,9.6g,36mg,2,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,leggo's,Leggo's Tomato Paste Squeeze,8,50g,1,,309kJ,3.1g,0.3g,0.1g,12.8g,9.7g,717mg,3.5,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,leggos,Leggos Stir Through Tomato Garlic & Caramelised Onion,4,87g,1,,385kJ,2.0g,5.1g,0.6g,8.1g,6.8g,428mg,4,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,praise,Praise Dressing Deli Style Aioli Light,,,1,,,,,,,11.7g,405mg,4,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,hamper,Hamper Corned Beef Original,200g,g,1,,,,,,,,,4,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,hellenic,Hellenic Biscuits Aniseed,500g,g,1,,,,,,,,,12,FALSE,,FALSE,,
2018-06-08 22:30:30 UTC,woolworths,Woolworths Turkish Loaf,400g,g,1,,,,,,,,,3,FALSE,,FALSE,,
