Date of data Extraction,Brand,Product name,ProductID,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-11-10 05:17:59 UTC,woolworths,Woolworths Meringue Nests,256234,Bakery,10 pack,100g,10,,Approx. 1670kJ,Approx. 5g,<1g,<1g,Approx. 93.3g,Approx. 92.7g,Approx. 82mg,5.5,FALSE,5.5,FALSE,,,1541787479.0-W-475
2018-11-10 05:17:59 UTC,bazaar,Bazaar Pizza Bases Mini,246014,Bakery,3pk,166g (1 pizza base),3,,1210kJ,7.7g,6.0g,0.6g,49.4g,2.8g,653mg,6,TRUE,5,FALSE,,,1541787479.0-W-476
2018-11-10 05:17:59 UTC,toscano,Toscano Garlic Bread Pockets ,768646,Bakery,3 pack,,,,,,,,,,,3.5,FALSE,3.5,FALSE,,,1541787479.0-W-477
2018-11-10 05:17:59 UTC,mission,Mission Pizza Bases Round,384987,Bakery,2pk 200g,g,,,,,,,,,,4,TRUE,3,FALSE,,,1541787479.0-W-478
2018-11-10 05:17:59 UTC,mission round,Mission Round Pizza Bases Garlic,384989,Bakery,2pk 200g,100g (1 Pizza Base),2,,1180kJ,8.8g,4.7g,1.8g,48.9g,5.3g,600mg,4,TRUE,3,FALSE,,,1541787479.0-W-479
2018-11-10 05:17:59 UTC,bazaar,Bazaar Pizza Bases Gourmet,247731,Bakery,2pk,110g,4,,1210kJ,7.7g,6.0g,0.6g,49.4g,2.8g,653mg,6,FALSE,6,FALSE,,,1541787479.0-W-480
2018-11-10 05:17:59 UTC,toscano,Toscano Pizza Bruschettina ,679319,Bakery,270g,g,,,,,,,,,,5.75,TRUE,3.5,FALSE,,,1541787479.0-W-481
2018-11-10 05:17:59 UTC,mission,Mission Pizza Base Wholemeal ,803239,Bakery,2 pack,,,,,,,,,,,5,TRUE,4,FALSE,,,1541787479.0-W-482
2018-11-10 05:17:59 UTC,mission,Mission Pizza Base Orginial ,803321,Bakery,2 pack,,,,,,,,,,,0,FALSE,0,FALSE,,,1541787479.0-W-483
2018-11-10 05:17:59 UTC,bazaar,Bazaar Pizza Bases Wholemeal,341306,Bakery,2 pack,110g,4,,1170kJ,8.2g,6.2g,0.6g,44.4g,3.1g,646mg,6,FALSE,6,FALSE,,,1541787479.0-W-484
2018-11-10 05:17:59 UTC,toscano,Toscano Pizza Base ,867246,Bakery,2 pack,Approx.150g (1 Pizza base),2,,1180kJ,7.6g,0.8g,0.1g,59.1g,1.2g,720mg,5.5,FALSE,5.5,FALSE,,,1541787479.0-W-485
2018-11-10 05:17:59 UTC,turkish bakeries,Turkish Bakeries Stone Baked Pizza Bases,796187,Bakery,2 pack,,,,,,,,,,,5.7,FALSE,5.7,FALSE,,,1541787479.0-W-486
2018-11-10 05:17:59 UTC,mission ,Mission Low Gi Wraps Wholemeal,575874,Bakery,6 pack,71g,6,,1030kJ,10.3g,3.1g,1.2g,39.6g,1.6g,370mg,5,TRUE,4,FALSE,,,1541787479.0-W-487
2018-11-10 05:18:00 UTC,wonder,Wonder Wraps Hi Fibre,738639,Bakery,6 pack,52g (1 wrap),6,,150kJ,7.3g,4.9g,2.3g,45.2g,1.5g,350mg,4,FALSE,4,FALSE,,,1541787480.0-W-488
2018-11-10 05:18:00 UTC,tip top,Tip Top Sandwich Thins Wholemeal,603317,Bakery,6 pack,,,,,,,,,,,3.5,TRUE,2.8,FALSE,,,1541787480.0-W-489
2018-11-10 05:18:00 UTC,bazaar,Bazaar Lebanese Bread White,158338,Bakery,6 pack,83.5g (1 Lebanese bread),6,,1240kJ,9.5g,2.0g,0.5g,58.1g,3.5g,500mg,4,FALSE,4,FALSE,,,1541787480.0-W-490
2018-11-10 05:18:00 UTC,bazaar,Bazaar Lebanese Bread Wholemeal,158339,Bakery,6 pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1541787480.0-W-491
2018-11-10 05:18:00 UTC,tip top,Tip Top Sandwich Thins Lightly Seeded,603722,Bakery,6 pack,,,,,,,,,,,3.5,TRUE,2.8,FALSE,,,1541787480.0-W-492
2018-11-10 05:18:00 UTC,tip top,Tip Top Sandwich Thins Original,603316,Bakery,6 pack,,,,,,,,,,,3.5,TRUE,2.8,FALSE,,,1541787480.0-W-493
2018-11-10 05:18:00 UTC,helga's,Helga's Wraps Mixed Grain,738682,Bakery,560g 8pk,70g (1 Wrap),8,,1240kJ,9.1g,6.2g,3.1g,47.5g,1.5g,450mg,5,TRUE,3.5,FALSE,,,1541787480.0-W-494
2018-11-10 05:18:00 UTC,helga's,Helga's Wraps Traditional White,738691,Bakery,560g 8pk,g,,,,,,,,,,5,TRUE,3.5,FALSE,,,1541787480.0-W-495
2018-11-10 05:18:00 UTC,nana premium,Nana Premium Lebanese Bread White,650860,Bakery,500g,g,,,,,,,,,,0,FALSE,0,FALSE,,,1541787480.0-W-496
2018-11-10 05:18:00 UTC,nana premium,Nana Premium Lebanese Bread Wholemeal,650689,Bakery,500g,g,,,,,,,,,,0,FALSE,0,FALSE,,,1541787480.0-W-497
2018-11-10 05:18:00 UTC,mission,Mission Organic White?wrap ,803322,Bakery,5 pack,,,,,,,,,,,5.5,TRUE,5,FALSE,,,1541787480.0-W-498
2018-11-10 05:18:00 UTC,nana premium,Nana Premium Pita Bread Wholemeal,650871,Bakery,5 pack,,,,,,,,,,,0,FALSE,0,FALSE,,,1541787480.0-W-499
2018-11-10 05:18:00 UTC,mission,Mission Organic Wholemeal?wrap ,803323,Bakery,5 pack,,,,,,,,,,,5.5,TRUE,5,FALSE,,,1541787480.0-W-500
2018-11-10 05:18:00 UTC,nana premium,Nana Premium Pita Bread White,650870,Bakery,5 pack,,,,,,,,,,,0,FALSE,0,FALSE,,,1541787480.0-W-501
2018-11-10 05:18:00 UTC,mission,Mission Wraps Soft & Fluffy,659136,Bakery,450g 12 pk,g,,,,,,,,,,4,FALSE,4,FALSE,,,1541787480.0-W-502
2018-11-10 05:18:00 UTC,helga's,Helga's Turkish Bread Garlic,494293,Bakery,450g,g,,,,,,,,,,4,FALSE,4,FALSE,,,1541787480.0-W-503
2018-11-10 05:18:00 UTC,helga's,Helga's Turkish Bread White,494288,Bakery,450g,g,,,,,,,,,,4,FALSE,4,FALSE,,,1541787480.0-W-504
2018-11-10 05:18:00 UTC,sauers,Sauers Turkish Bread Wholemeal,322414,Bakery,430g,144g,3,,926kJ,7.5g,1.9g,0.2g,41.3g,1.2g,372mg,0,FALSE,0,FALSE,,,1541787480.0-W-505
2018-11-10 05:18:00 UTC,sauers,Sauers Turkish Bread ,120443,Bakery,430g,144g,3,,967kJ,7.1g,1.7g,0.2g,45.0g,1.2g,382mg,0,FALSE,0,FALSE,,,1541787480.0-W-506
2018-11-10 05:18:00 UTC,mission,Mission Pita Bread Pockets Wholemeal,774126,Bakery,420g,105g,4,,979kJ,9.3g,1.4g,0.3g,42.2g,5.8g,510mg,3.8,FALSE,3.8,FALSE,,,1541787480.0-W-507
2018-11-10 05:18:00 UTC,mission,Mission Pita Bread Pockets Plain,774123,Bakery,420g,105g,4,,1030kJ,8.9g,1.0g,0.3g,48.4g,6.2g,480mg,3.8,FALSE,3.8,FALSE,,,1541787480.0-W-508
2018-11-10 05:18:00 UTC,helga's,Helga's Mini Wraps Mixed Grain,662390,Bakery,400g 8pk,50g (1 wrap),8,,1240kJ,9.1g,6.2g,3.1g,47.5g,1.5g,450mg,4.79,FALSE,4.79,FALSE,,,1541787480.0-W-509
2018-11-10 05:33:01 UTC,helga's,Helga's Turkish Roll White,494286,Bakery,400g,g,,,,,,,,,,4,FALSE,4,FALSE,,,1541788381.0-W-510
2018-11-10 05:33:01 UTC,woolworths,Woolworths Wholegrain Wrap 8pk,634919,Bakery,360g,45(1 Wrap),8,,1100kJ,9.6g,5.4g,2.6g,40.3g,2.6g,351mg,0,FALSE,0,FALSE,,,1541788381.0-W-511
2018-11-10 05:33:01 UTC,lambertz,Lambertz Hearts & Stars Pretzels ,506115,Bakery,500g,28g (1 Cookie),18,,1647kJ,391Cal,6.1g,10.0g,67.2g,40.8g,170mg,5,FALSE,5,FALSE,,,1541788381.0-W-512
2018-11-10 05:33:01 UTC,la fournee doree,La Fournee Doree Sliced French Brioche ,942039,Bakery,500g,62.5g,8,,1393kJ,7.7g,10.3g,4.5g,50.5g,12.0g,420mg,6.99,FALSE,6.99,FALSE,,,1541788381.0-W-513
2018-11-10 05:33:01 UTC,abes,Abes Blueberry Bagels ,682573,Bakery,4 pack,,,,,,,,,,,5,TRUE,4.45,FALSE,,,1541788381.0-W-514
2018-11-10 05:33:01 UTC,bakery du jour,Bakery Du Jour Brioche Burger Buns,645865,Bakery,4 pack,,,,,,,,,,,2.7,FALSE,2.7,FALSE,,,1541788381.0-W-515
2018-11-10 05:33:01 UTC,abes,Abes Real Bagels Parmesan,270578,Bakery,4 pack,,,,,,,,,,,5,TRUE,4.45,FALSE,,,1541788381.0-W-516
2018-11-10 05:33:01 UTC,abe's bagel bakery,Abe's Bagel Bakery Multigrain Bagels,753766,Bakery,360g 4pk,90g (1 bagel),4,,1100kJ,11.5g,1.5g,0.3g,0mg,6.5g,390mg,5,TRUE,4.45,FALSE,,,1541788381.0-W-517
2018-11-10 05:33:01 UTC,abe's bagel bakery,Abe's Bagel Bakery Sesame Seed Bagels,270583,Bakery,360g 4pk,g,,,,,,,,,,5,TRUE,4.45,FALSE,,,1541788381.0-W-518
2018-11-10 05:33:01 UTC,toscano,Toscano Chocolate Chip Brioche Rolls,709008,Bakery,280g,g,,,,,,,,,,5,FALSE,5,FALSE,,,1541788381.0-W-519
2018-11-10 05:33:01 UTC,toscano,Toscano Classic Brioche Rolls,708948,Bakery,280g,35g,8,,1521kJ,8.8g,13.0g,7.8g,51.0g,9.4g,340mg,5,FALSE,5,FALSE,,,1541788381.0-W-520
2018-11-10 05:33:01 UTC,bakery du jour ,Bakery Du Jour Brioche Slider Bun,600211,Bakery,180g,g,,,,,,,,,,2.7,FALSE,2.7,FALSE,,,1541788381.0-W-521
2018-11-10 05:33:01 UTC,cakemark,Cakemark Cookies Coconut Macaroons,347787,Bakery,6pk 200g,3.4g,6,,1855kJ,3.4g,22g,20g,54g,49g,24mg,3.15,FALSE,3.15,FALSE,,,1541788381.0-W-522
2018-11-10 05:33:01 UTC,bfree,Bfree Wraps Multigrain,826240,Bakery,6pk,41g,6,,988kJ,5.7g,2.6g,1.0g,42.6g,8.1g,539mg,7.99,FALSE,7.99,FALSE,,,1541788381.0-W-523
2018-11-10 05:33:01 UTC,burgen,Burgen Gluten Free Bread Soy & Linseed,757727,Bakery,650g,93g (2 slices),7,,1110kJ,8.6g,8.4g,0.8g,36.1g,5.0g,420mg,7,TRUE,6,FALSE,,,1541788381.0-W-524
2018-11-10 05:33:01 UTC,burgen,Burgen Gluten Free Bread Chia & Sunflower,757728,Bakery,650g,93g (2 slices),7,,1190kJ,7.0g,9.7g,1.4g,39.7g,5.6g,400mg,7,TRUE,6,FALSE,,,1541788381.0-W-525
2018-11-10 05:33:01 UTC,burgen,Burgen Gluten Free Bread White,757734,Bakery,600g,86g (2 slices),7,,1030kJ,4.6g,,0.4g,43.5g,6.5g,420mg,7,TRUE,6,FALSE,,,1541788381.0-W-526
2018-11-10 05:33:01 UTC,wild grain,Wild Grain Gluten Free Sliced Bread,717864,Bakery,600g,g,,,,,,,,,,0,FALSE,0,FALSE,,,1541788381.0-W-527
2018-11-10 05:33:01 UTC,woolworths,Woolworths Free From Gluten Seeded Bread,824733,Bakery,550g,100g,7,,Approx. 1010kJ,Approx. 5.1g,Approx. 2.4g,<1g,Approx. 47.6g,Approx. 1.9g,Approx. 414mg,4.99,TRUE,4.5,FALSE,,,1541788381.0-W-528
2018-11-10 05:33:01 UTC,woolworths,Woolworths Free From Gluten White Bread,824732,Bakery,550g,100g,7,,Approx. 1080kJ,Approx. 3.8g,Approx. 5.5g,<1g,Approx. 45.8g,Approx. 5.9g,Approx. 349mg,4.99,TRUE,4.5,FALSE,,,1541788381.0-W-529
2018-11-10 05:33:01 UTC,lifestyle bakery,Lifestyle Bakery Gluten Free Soft&light Fruit Loaf,697605,Bakery,500g,g,,,,,,,,,,5.5,FALSE,5.5,FALSE,,,1541788381.0-W-530
2018-11-10 05:33:01 UTC,abbotts village bakery,Abbotts Village Bakery Gluten Free Mixed Seeds,535677,Bakery,500g,83g (2 slices),6,,1230kJ,6.3g,10.1g,1.1g,41.4g,4.2g,337mg,6.99,FALSE,6.99,FALSE,,,1541788381.0-W-531
2018-11-10 05:33:01 UTC,abbotts village bakery,Abbotts Village Bakery Gluten Free Soy & Linseed,535646,Bakery,500g,83g (2slices),6,,1140kJ,6.5g,6.6g,0.7g,43.5g,5.0g,364mg,6.99,FALSE,6.99,FALSE,,,1541788381.0-W-532
2018-11-10 05:33:01 UTC,abbott's village bakery,Abbott's Village Bakery Gluten Free Rustic White,706337,Bakery,500g,g,,,,,,,,,,6.99,FALSE,6.99,FALSE,,,1541788381.0-W-533
2018-11-10 05:33:01 UTC,helga's,Helga's Gluten Free 5 Seed Loaf,688724,Bakery,500g,g,,,,,,,,,,6.99,FALSE,6.99,FALSE,,,1541788381.0-W-534
2018-11-10 05:33:01 UTC,helga's,Helga's Gluten Free Wholemeal Loaf,688719,Bakery,500g,g,,,,,,,,,,6.99,FALSE,6.99,FALSE,,,1541788381.0-W-535
2018-11-10 05:33:01 UTC,helga's,Helga's Gluten Free Soy & Linseed Loaf,688725,Bakery,500g,g,,,,,,,,,,6.99,FALSE,6.99,FALSE,,,1541788381.0-W-536
2018-11-10 05:33:01 UTC,helga's,Helga's Gluten Free Traditional White Loaf,688815,Bakery,470g,g,,,,,,,,,,6.99,FALSE,6.99,FALSE,,,1541788381.0-W-537
2018-11-10 05:33:01 UTC,purebred,Purebred Gluten Free Brioche Style Loaf,685677,Bakery,400g,g,,,,,,,,,,6,FALSE,6,FALSE,,,1541788381.0-W-538
2018-11-10 05:33:01 UTC,country life,Country Life Gluten Free Grains & Seeds Bread,688738,Bakery,400g,g,,,,,,,,,,6.69,TRUE,6,FALSE,,,1541788381.0-W-539
2018-11-10 05:33:01 UTC,country life,Country Life Gluten Free White Bread,688736,Bakery,400g,g,,,,,,,,,,6.69,TRUE,6,FALSE,,,1541788381.0-W-540
2018-11-10 05:33:01 UTC,purebred,Purebred Bagels Poppy Seed,825775,Bakery,4 pack,1Bagel (80g),4,,727kJ,2.4g,1.9g,0.2g,30.7g,1.9g,399mg,5.75,FALSE,5.75,FALSE,,,1541788381.0-W-541
2018-11-10 05:33:01 UTC,helgas,Helgas Gluten Free 5 Seed Rolls,688732,Bakery,4 pack,,,,,,,,,,,6.99,FALSE,6.99,FALSE,,,1541788381.0-W-542
2018-11-10 05:33:01 UTC,helgas,Helgas Gluten Free Traditional White Rolls,688730,Bakery,4 pack,,,,,,,,,,,6.99,FALSE,6.99,FALSE,,,1541788381.0-W-543
2018-11-10 05:33:01 UTC,wholesome,Wholesome Wraps Gluten Free,500101,Bakery,4 pack,62.5g,4,,1203kJ,14.4g,5.8g,1.1g,38.7g,2.2g,57mg,6.5,TRUE,5.5,FALSE,,,1541788381.0-W-544
2018-11-10 05:33:01 UTC,bare bakers,Bare Bakers Gluten Free Madeira Loaf Cake,804026,Bakery,300g,g,,,,,,,,,,0,FALSE,0,FALSE,,,1541788381.0-W-545
2018-11-10 05:33:01 UTC,mission ,Mission Gluten Free Wrap ,681134,Bakery,232g,g,,,,,,,,,,5.5,FALSE,5.5,FALSE,,,1541788381.0-W-546
2018-11-10 05:33:01 UTC,bfree 5,Bfree 5 Wraps Sweet Potato,489783,Bakery,210g,42g,5,,949kJ,4.6g,2.2g,0.4g,41.7g,9.9g,460mg,7.99,FALSE,7.99,FALSE,,,1541788381.0-W-547
2018-11-10 05:33:01 UTC,bfree 5,Bfree 5 Wraps Quinoa & Chia Seed,489782,Bakery,210g,42g,5,,1008kJ,7.3g,5.5g,0.8g,33.8g,2.1g,450mg,7.99,FALSE,7.99,FALSE,,,1541788381.0-W-548
2018-11-10 05:33:01 UTC,old time,Old Time Pizza Bases Gluten Free,355416,Bakery,2 pack,150g,2,,1052kJ,4.9g,2.2g,0.2g,52.1g,3.8g,380mg,0,FALSE,0,FALSE,,,1541788381.0-W-549
2018-11-10 05:33:01 UTC,bare bakers,Bare Bakers Gluten Free Double Chocolate Muffin Bar,804058,Bakery,185g,g,,,,,,,,,,5.5,FALSE,5.5,FALSE,,,1541788381.0-W-550
2018-11-10 05:33:01 UTC,toscano,Toscano Gluten Free Pizza Base ,827400,Bakery,180g,Approx.180g,1,,958kJ,8.0g,0.1g,<0.1g,49.0g,<0.1g,700mg,6.5,FALSE,6.5,FALSE,,,1541788381.0-W-551
2018-11-10 05:33:01 UTC,bare bakers,Bare Bakers Gluten Free Corn Flake Bites,804023,Bakery,162g,g,,,,,,,,,,5.5,FALSE,5.5,FALSE,,,1541788381.0-W-552
2018-11-10 05:33:01 UTC,bare bakers,Bare Bakers Gluten Free Salted Caramel Bites,804056,Bakery,140g,g,,,,,,,,,,5.5,FALSE,5.5,FALSE,,,1541788381.0-W-553
2018-11-10 05:33:01 UTC,bare bakers,Bare Bakers Gluten Free Brownie Bites,804024,Bakery,132g,g,,,,,,,,,,5.5,FALSE,5.5,FALSE,,,1541788381.0-W-554
2018-11-10 05:33:01 UTC,national,National Meat Pie Party,159384,Bakery,12 pack,,,,,,,,,,,10,FALSE,10,FALSE,,,1541788381.0-W-555
2018-11-10 05:33:01 UTC,national party,National Party Pie Chicken & Camembert,788190,Bakery,6 pack,,,,,,,,,,,7,TRUE,6,FALSE,,,1541788381.0-W-556
2018-11-10 05:33:01 UTC,national,National Meat Pie ,159266,Bakery,2 pack,,,,,,,,,,,6.85,FALSE,6.85,FALSE,,,1541788381.0-W-557
2018-11-10 05:33:01 UTC,four n twenty,Four N Twenty Classic Pastie,785269,Bakery,175g,g,,,,,,,,,,2.9,TRUE,2.5,FALSE,,,1541788381.0-W-558
2018-11-10 05:33:01 UTC,menissez,Menissez Bake At Home White Dinner Rolls,573301,Bakery,6pk,50g,6,,1056kJ,7.2g,0.9g,0.2g,52g,3.7g,594mg,3,TRUE,2,FALSE,,,1541788381.0-W-559
2018-11-10 05:48:03 UTC,menissez,Menissez Bake At Home Multigrain Dinner Rolls,573302,Bakery,6pk,,,,,,,,,,,3,TRUE,2,FALSE,,,1541789283.0-W-560
2018-11-10 05:48:03 UTC,nomad,Nomad Bake At Home Original Turkish,689283,Bakery,250g,g,,,,,,,,,,2.7,FALSE,2.7,FALSE,,,1541789283.0-W-561
2018-11-10 05:48:03 UTC,nomad,Nomad Bake At Home Seeded Turkish,689275,Bakery,250g,g,,,,,,,,,,2.7,FALSE,2.7,FALSE,,,1541789283.0-W-562
2018-11-10 05:48:03 UTC,menissez,Menissez Bake At Home White Baguettes,573300,Bakery,2 pack,,,,,,,,,,,3,TRUE,2,FALSE,,,1541789283.0-W-563
2018-11-10 05:48:03 UTC,menissez,Menissez Bake At Home White Dinner Rolls,573303,Bakery,12pk,,,,,,,,,,,4.5,TRUE,3.5,FALSE,,,1541789283.0-W-564
2018-11-10 05:48:03 UTC,alpine,Alpine Spelt & Sprouted Grains Bread,679315,Bakery,640g,g,,,,,,,,,,5.6,FALSE,5.6,FALSE,,,1541789283.0-W-565
2018-11-10 05:48:03 UTC,bill's certified organic,Bill's Certified Organic Healthy Bakery 7 Seeds Multigrain Sourdough,298033,Bakery,620g,g,,,,,,,,,,0,FALSE,0,FALSE,,,1541789283.0-W-566
2018-11-10 05:48:03 UTC,bill's certified organic,Bill's Certified Organic Healthy Bakery Medium Rye Sourdough,298032,Bakery,620g,40g,16,,110kJ,9.0g,2.3g,0.3g,45.2g,0.7g,233mg,0,FALSE,0,FALSE,,,1541789283.0-W-567
2018-11-10 05:48:03 UTC,gold,Gold Fruit & Nut Cake,474574,Bakery,800g,50g,16,,1510kJ,4.7g,8.4g,3.7g,65.7g,39.9g,140mg,11,FALSE,11,FALSE,,,1541789283.0-W-568
2018-11-10 05:48:03 UTC,gold,Gold Plum & Port Pudding,605421,Bakery,800g,80g,10,,1410kJ,2.7g,6.3g,3.6g,66.8g,45.3g,85mg,10,FALSE,10,FALSE,,,1541789283.0-W-569
2018-11-10 05:48:03 UTC,gold,Gold Jewelled Blonde Cherry Pudding,605419,Bakery,800g,80g,10,,1420kJ,2.5g,6.2g,3.6g,67.4g,50.7g,100mg,10,FALSE,10,FALSE,,,1541789283.0-W-570
2018-11-10 05:48:04 UTC,mr kipling,Mr Kipling Frosty Fancies ,501184,Bakery,8 pack,,,,,,,,,,,3,FALSE,3,FALSE,,,1541789284.0-W-571
2018-11-10 05:48:04 UTC,woolworths,Woolworths White Rum Balls,681522,Bakery,8 pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1541789284.0-W-572
2018-11-10 05:48:04 UTC,woolworths,Woolworths Bite Sized Choc Mint Balls,688868,Bakery,8 pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1541789284.0-W-573
2018-11-10 05:48:04 UTC,woolworths,Woolworths Brandy Snaps,760001,Bakery,8 pack,16g,8,,1850kJ,2.0g,11.1g,6.4g,82.5g,51.4g,177mg,5,FALSE,5,FALSE,,,1541789284.0-W-574
2018-11-10 05:48:04 UTC,woolworths,Woolworths Chocolate Rum Balls,681521,Bakery,8 pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1541789284.0-W-575
2018-11-10 05:48:04 UTC,woolworths,Woolworths Free From Gluten Fruit Mince Bites,717690,Bakery,8 pack,32g,8,,1670kJ,1.2g,13.0g,6.0g,69.0g,36.9g,374g,6,FALSE,6,FALSE,,,1541789284.0-W-576
2018-11-10 05:48:04 UTC,woolworths,Woolworths Bite Sized Choc Berry Balls,688867,Bakery,8  pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1541789284.0-W-577
2018-11-10 05:48:04 UTC,woolworths,Woolworths Gingerbread House Kit,620200,Bakery,755g,80g (Approx 1 assembled gingerbread cookie),9,,1880kJ,5.0g,14.8g,7.8g,72.8g,43.7g,106mg,10,FALSE,10,FALSE,,,1541789284.0-W-578
2018-11-10 05:48:04 UTC,dal colle,Dal Colle Panettone Gandua,605573,Bakery,750g,83g,9,,1697kJ,6.5g,20.9g,13.3g,47.2g,24.8g,204mg,12,FALSE,12,FALSE,,,1541789284.0-W-579
2018-11-10 05:48:04 UTC,woolworths,Woolworths Matured Christmas Pudding,474577,Bakery,700g,100g,7,,1310kJ,2.3g,6.5g,4.2g,60.4g,44.2g,100mg,7,FALSE,7,FALSE,,,1541789284.0-W-580
2018-11-10 05:48:04 UTC,woolworths,Woolworths Free From Gluten Fruit Pudding,605418,Bakery,700g,100g,7,,1440kJ,2.6g,5.4g,3.3g,70.2g,43.0g,115mg,8,FALSE,8,FALSE,,,1541789284.0-W-581
2018-11-10 05:48:04 UTC,essentials,Essentials Plum Pudding,624217,Bakery,700g,100g,7,,1410kJ,2.6g,5.4g,3.3g,68.5g,42.8g,80mg,4,FALSE,4,FALSE,,,1541789284.0-W-582
2018-11-10 05:48:04 UTC,aunt betty's,Aunt Betty's Christmas Plum Pudding ,278288,Bakery,700g,100g,7,,1250kJ,3.0g,6.3g,1.8g,48.7g,38.2g,236mg,8,FALSE,8,FALSE,,,1541789284.0-W-583
2018-11-10 05:48:04 UTC,yummy kitchen,Yummy Kitchen Celebration Cake,28773,Bakery,700g,g,,,,,,,,,,16,FALSE,16,FALSE,,,1541789284.0-W-584
2018-11-10 05:48:04 UTC,mr kipling,Mr Kipling Festive Bakewells ,725948,Bakery,6pk,,,,,,,,,,,4,FALSE,4,FALSE,,,1541789284.0-W-585
2018-11-10 05:48:04 UTC,mr kipling,Mr Kipling Fruit Mince Pies ,58884,Bakery,6pk,,,,,,,,,,,4,FALSE,4,FALSE,,,1541789284.0-W-586
2018-11-10 05:48:04 UTC,woolworths,Woolworths Iced Christmas Cookie,720772,Bakery,60g,g,,,,,,,,,,1.5,FALSE,1.5,FALSE,,,1541789284.0-W-587
2018-11-10 05:48:04 UTC,essentials,Essentials Fruit Mince Pies,756616,Bakery,6 pack,50g,6,,,4.6g,,,,36.1g,250mg,1.5,FALSE,1.5,FALSE,,,1541789284.0-W-588
2018-11-10 05:48:04 UTC,mr kipling,Mr Kipling Christmas Cake Slice,725949,Bakery,6 pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1541789284.0-W-589
2018-11-10 05:48:04 UTC,omg!,Omg! Cake Pops Chocolate,658245,Bakery,6 pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1541789284.0-W-590
2018-11-10 05:48:04 UTC,woolworths,Woolworths Fruit Mince Pies,720770,Bakery,6 pack,60g,6,,,4.0g,,,,40.8g,220mg,3.5,FALSE,3.5,FALSE,,,1541789284.0-W-591
2018-11-10 05:48:04 UTC,woolworths,Woolworths Summer Berry Mince Pies,474570,Bakery,6 pack,59g,6,,,4.3g,,,,34.4g,250mg,3.5,FALSE,3.5,FALSE,,,1541789284.0-W-592
2018-11-10 05:48:04 UTC,mr kipling,Mr Kipling Gingerbread Whirl,501186,Bakery,6 pack,s swirl (23g),6,,2230kJ,4.2g,33g,13.4g,54.5g,24.4g,256mg,3,FALSE,3,FALSE,,,1541789284.0-W-593
2018-11-10 05:48:04 UTC,gold,Gold All Butter Brandy Infused Mince Pies,685332,Bakery,6 pack,,,,,,,,,,,5,FALSE,5,FALSE,,,1541789284.0-W-594
2018-11-10 05:48:04 UTC,woolworths,Woolworths Brandy Snap Baskets,760002,Bakery,6 pack,16g,6,,1850kJ,2.0g,11.1g,6.4g,82.5g,51.4g,177mg,5,FALSE,5,FALSE,,,1541789284.0-W-595
2018-11-10 05:48:04 UTC,christmas,Christmas Tree Vol Au Vents,687746,Bakery,6 pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1541789284.0-W-596
2018-11-10 05:48:04 UTC,southern kitchen,Southern Kitchen Rustic Raspberry Meringues,700332,Bakery,6 pack,,,,,,,,,,,7,FALSE,7,FALSE,,,1541789284.0-W-597
2018-11-10 05:48:04 UTC,we love cake,We Love Cake Fruit Mince Pies Gluten Free,630417,Bakery,4 pack,,,,,,,,,,,6,FALSE,6,FALSE,,,1541789284.0-W-598
2018-11-10 05:48:04 UTC,gold ,Gold Roasted Almond Shortbread,328164,Bakery,500g,g,,,,,,,,,,12,FALSE,12,FALSE,,,1541789284.0-W-599
2018-11-10 05:48:04 UTC,schulze,Schulze Marzipan Stollen Cello ,366916,Bakery,500g,80g,6,,1688kJ,4.7g,16g,6.7g,59g,37g,130mg,5,FALSE,5,FALSE,,,1541789284.0-W-600
2018-11-10 05:48:04 UTC,lambertz,Lambertz Lebkuchen Mix Mix,502262,Bakery,400g,g,,,,,,,,,,3,FALSE,3,FALSE,,,1541789284.0-W-601
2018-11-10 05:48:04 UTC,bailey and may ,Bailey And May Decorated Gingerbread House,680571,Bakery,330g,g,,,,,,,,,,6,FALSE,6,FALSE,,,1541789284.0-W-602
2018-11-10 05:48:04 UTC,schulze,Schulze Stollen Bites Bites,524735,Bakery,275g,27g (1 piece),11,,1789kJ,4.9g,20.0g,9.1g,56.0g,30.0g,160mg,5,FALSE,5,FALSE,,,1541789284.0-W-603
2018-11-10 05:48:04 UTC,woolworths,Woolworths Giant Gingerbread Iced Cookie,679714,Bakery,250g,g,,,,,,,,,,4,FALSE,4,FALSE,,,1541789284.0-W-604
